,Metric,Type
Gene_54,-0.6823292626408894,SKCM
Gene_55,0.2478103171097489,SKCM
Gene_56,0.0083211892354097,SKCM
Gene_57,0.0714454176926269,SKCM
Gene_58,-0.040614332278063,SKCM
Gene_59,-0.4379226609920073,SKCM
Gene_60,-0.3306246505699635,SKCM
Gene_61,-0.6254902902088063,SKCM
Gene_62,-0.0128590000768747,SKCM
Gene_63,-0.1597198646655345,SKCM
Gene_64,0.1884444046932804,SKCM
Gene_65,0.3023200098654106,SKCM
Gene_66,-0.0494473774613837,SKCM
Gene_67,-0.0971123209717731,SKCM
Gene_68,0.029695520770309,SKCM
Gene_69,0.0262765450490454,SKCM
Gene_70,0.3216631742593941,SKCM
Gene_71,0.011211649750242,SKCM
Gene_72,0.29952300171813,SKCM
Gene_73,-0.2001099253782454,SKCM
Gene_74,-0.0362541733470942,SKCM
Gene_75,-0.4442391513949317,SKCM
Gene_76,-0.2629152555228298,SKCM
Gene_77,-0.1007444963983034,SKCM
Gene_78,0.1366051531432195,SKCM
Gene_79,0.3825551049479799,SKCM
Gene_80,0.0817873679033396,SKCM
Gene_81,0.0515551595416132,SKCM
Gene_82,0.3511927692386378,SKCM
Gene_83,0.141508983398664,SKCM
Gene_84,-0.0634133887864868,SKCM
Gene_85,-0.1413339850414499,SKCM
Gene_86,0.2220704676701708,SKCM
Gene_87,-0.1572464006777855,SKCM
Gene_88,0.2416896131887582,SKCM
Gene_89,0.1648898194768486,SKCM
Gene_90,0.1666650763928192,SKCM
Gene_91,-0.3635079306338808,SKCM
Gene_92,0.1803563286363016,SKCM
Gene_93,0.0254943909295948,SKCM
Gene_94,0.0386734335380462,SKCM
Gene_95,-0.1907735946231016,SKCM
Gene_96,0.1176817935525859,SKCM
Gene_97,-0.2591993592171307,SKCM
Gene_98,-0.0775125040587196,SKCM
Gene_99,0.3662991238795272,SKCM
Gene_100,0.1643264320304755,SKCM
Gene_101,-0.1446129196192792,SKCM
Gene_102,0.1212273597850139,SKCM
Gene_103,0.0634769415598229,SKCM
Gene_104,0.1107934088428664,SKCM
Gene_105,-0.2326999951008964,SKCM
Gene_106,0.1652820360101065,SKCM
Gene_107,-0.4644716680858694,SKCM
Gene_108,0.1236510342897393,SKCM
Gene_109,-0.2484485991522417,SKCM
Gene_110,0.0102129539796444,SKCM
Gene_111,-0.0384291016777055,SKCM
Gene_112,-0.1206528884093528,SKCM
Gene_113,-0.0609047199934555,SKCM
Gene_114,-0.6075983776045607,SKCM
Gene_115,0.0084499503588539,SKCM
Gene_116,-0.0116048075211297,SKCM
Gene_117,0.0345458379305873,SKCM
Gene_118,0.3162421002645498,SKCM
Gene_119,0.0782051792314886,SKCM
Gene_120,-0.0004408700608146,SKCM
Gene_121,0.297131329136486,SKCM
Gene_122,0.1512089981468335,SKCM
Gene_123,-0.0804920914022384,SKCM
Gene_124,0.1568982264128852,SKCM
Gene_125,0.0977073863189744,SKCM
Gene_126,-0.0684643633895877,SKCM
Gene_127,-0.3293069338414164,SKCM
Gene_128,-0.671276867050902,SKCM
Gene_129,0.0940419236140475,SKCM
Gene_130,-0.0353274938292497,SKCM
Gene_131,-0.4242041489276614,SKCM
Gene_132,0.0129546621027966,SKCM
Gene_133,0.0094449302673576,SKCM
Gene_134,-0.1154459830332064,SKCM
Gene_135,-0.0361131294590579,SKCM
Gene_136,0.0958134891620314,SKCM
Gene_137,-0.1806187235635996,SKCM
Gene_138,-0.0272247718327165,SKCM
Gene_139,0.0466388683597928,SKCM
Gene_140,0.0531023948010521,SKCM
Gene_141,0.0196127992615691,SKCM
Gene_142,-0.6773790995422783,SKCM
Gene_143,-0.3473810994481096,SKCM
Gene_144,-0.0751743437144798,SKCM
Gene_145,0.0922800083503328,SKCM
Gene_146,-0.6726954611559558,SKCM
Gene_147,-0.4483068011703048,SKCM
Gene_148,0.157299126662768,SKCM
Gene_149,0.1745965658047966,SKCM
Gene_150,-0.283372223877573,SKCM
Gene_151,0.2918767239809368,SKCM
Gene_152,-0.0661137666321046,SKCM
Gene_153,-0.3006141863065207,SKCM
Gene_154,-0.0706927530648232,SKCM
Gene_155,0.1643198359601226,SKCM
Gene_156,0.172403215344697,SKCM
Gene_157,0.0300448764168158,SKCM
Gene_0,-0.0549341468962398,PRAD
Gene_1,0.296829216252464,PRAD
Gene_2,-0.2286629669743212,PRAD
Gene_3,-0.0227856280882071,PRAD
Gene_4,-0.3886907648723356,PRAD
Gene_5,-0.5228266698313567,PRAD
Gene_6,-0.0802976038555972,PRAD
Gene_7,0.1057661466545807,PRAD
Gene_8,0.2915574038403483,PRAD
Gene_9,0.0140571581311981,PRAD
Gene_10,-0.1876365803543703,PRAD
Gene_11,-0.4541876287903851,PRAD
Gene_12,-0.246298800088897,PRAD
Gene_13,-0.2492469813178885,PRAD
Gene_14,-0.3931374659880265,PRAD
Gene_15,-0.1220489557699446,PRAD
Gene_16,-0.072339644581794,PRAD
Gene_17,-0.382865030148507,PRAD
Gene_18,0.0355998092430253,PRAD
Gene_19,-0.3322498311969228,PRAD
Gene_20,-0.0538938334258353,PRAD
Gene_21,-0.1022961262983295,PRAD
Gene_22,-0.418259989529556,PRAD
Gene_23,0.0696836871477617,PRAD
Gene_24,0.2144962498556812,PRAD
Gene_25,-0.4411816309183257,PRAD
Gene_26,-0.4585525154789581,PRAD
Gene_27,-0.2850700378127206,PRAD
Gene_28,-0.5797173719356197,PRAD
Gene_29,0.0773841690756883,PRAD
Gene_30,-0.3091609360600535,PRAD
Gene_31,0.0003913071909988,PRAD
Gene_32,-0.4547549522193885,PRAD
Gene_33,-0.1674552991747997,PRAD
Gene_34,-0.1328339627006468,PRAD
Gene_35,-0.396021575378966,PRAD
Gene_36,-0.0232762079413763,PRAD
Gene_37,-0.2913084128537283,PRAD
Gene_38,-0.0649101271193952,PRAD
Gene_39,0.1068768696985141,PRAD
Gene_40,-0.3377944817386244,PRAD
Gene_41,0.0424233249200914,PRAD
Gene_42,-0.3357457055471731,PRAD
Gene_43,-0.1686353284773006,PRAD
Gene_44,-0.2867553232362804,PRAD
Gene_45,-0.371764925025942,PRAD
Gene_46,0.1459627194245444,PRAD
Gene_47,-0.1984539420583133,PRAD
Gene_48,-0.0243113010080318,PRAD
Gene_49,-0.3653765881710451,PRAD
Gene_50,-0.4891691579666335,PRAD
Gene_51,-0.0429023509638744,PRAD
Gene_52,0.1282332302571589,PRAD
Gene_53,0.1656325353299163,PRAD
Gene_54,-0.3075547065598019,PRAD
Gene_55,0.1472564638741879,PRAD
Gene_56,-0.3997397148242632,PRAD
Gene_57,-0.1852410150455194,PRAD
Gene_58,0.1786760121361202,PRAD
Gene_59,-0.3685083542087651,PRAD
Gene_60,-0.2028763827620985,PRAD
Gene_61,-0.3413736422126584,PRAD
Gene_62,0.0679816889529552,PRAD
Gene_63,-0.3412342693880938,PRAD
Gene_64,0.2544101156363737,PRAD
Gene_65,0.1009159544706663,PRAD
Gene_66,-0.2472542574907262,PRAD
Gene_67,-0.1756941539099487,PRAD
Gene_68,0.1569574427477559,PRAD
Gene_69,-0.1911943244452555,PRAD
Gene_70,-0.1028431182645792,PRAD
Gene_71,0.0426688727860526,PRAD
Gene_72,-0.1249724787521225,PRAD
Gene_73,-0.1079842168983138,PRAD
Gene_74,0.0304684849328935,PRAD
Gene_75,-0.2666929959987312,PRAD
Gene_76,0.1142687346276814,PRAD
Gene_77,-0.1987334836560055,PRAD
Gene_78,0.040664667395989,PRAD
Gene_79,0.1951077534738996,PRAD
Gene_80,0.0408022548046554,PRAD
Gene_81,-0.0884049918304399,PRAD
Gene_82,-0.1836632780491106,PRAD
Gene_83,0.1434894593438608,PRAD
Gene_84,0.0318780627908261,PRAD
Gene_85,-0.6100514270113376,PRAD
Gene_86,0.0395588855627258,PRAD
Gene_87,-0.1418701343738853,PRAD
Gene_88,-0.1988155769923397,PRAD
Gene_89,-0.3195862240159752,PRAD
Gene_90,-0.3851558885593565,PRAD
Gene_91,-0.0124047376448057,PRAD
Gene_92,0.1126847115003415,PRAD
Gene_93,-0.1596721648164485,PRAD
Gene_94,-0.5046138724310943,PRAD
Gene_95,-0.2686786184901215,PRAD
Gene_96,-0.0586912578776096,PRAD
Gene_97,-0.268388016169539,PRAD
Gene_98,-0.1429061923504999,PRAD
Gene_99,0.132214199611104,PRAD
Gene_100,-0.4616181238048213,PRAD
Gene_101,-0.2579593242504448,PRAD
Gene_102,-0.0898847490156595,PRAD
Gene_103,-0.0737132736939676,PRAD
Gene_104,0.0469369891687342,PRAD
Gene_105,-0.1973358507812518,PRAD
Gene_106,-0.0085501570644084,PRAD
Gene_107,-0.2843946424944765,PRAD
Gene_108,0.1329101148066456,PRAD
Gene_109,-0.0807474634092586,PRAD
Gene_110,-0.439101077464807,PRAD
Gene_111,-0.5413684810409536,PRAD
Gene_112,-0.278823402122744,PRAD
Gene_113,0.1773597973242051,PRAD
Gene_114,-0.2791913122434796,PRAD
Gene_115,-0.17801945989595,PRAD
Gene_116,-0.3615574202101557,PRAD
Gene_117,-0.0773199531414726,PRAD
Gene_118,0.214020498531205,PRAD
Gene_119,-0.3285336129969204,PRAD
Gene_120,-0.1956480021168581,PRAD
Gene_121,-0.1072625492910675,PRAD
Gene_122,0.0127935382897266,PRAD
Gene_123,-0.1283755963515482,PRAD
Gene_124,0.1078126940652856,PRAD
Gene_125,-0.0711631065862276,PRAD
Gene_126,-0.0540980343581185,PRAD
Gene_127,0.0306390434089744,PRAD
Gene_128,-0.3257120894910417,PRAD
Gene_129,-0.4967355532103077,PRAD
Gene_130,-0.4559581117631505,PRAD
Gene_131,-0.4157939186206767,PRAD
Gene_132,-0.0173246679192722,PRAD
Gene_133,-0.037057189318496,PRAD
Gene_134,-0.2078557338249453,PRAD
Gene_135,0.1932708328921333,PRAD
Gene_136,-0.192647268292852,PRAD
Gene_137,-0.4810771339289745,PRAD
Gene_138,-0.051360651522164,PRAD
Gene_139,0.1823450162397759,PRAD
Gene_140,0.0812154954472777,PRAD
Gene_141,-0.1264943941778696,PRAD
Gene_142,-0.6094260928132829,PRAD
Gene_143,-0.0987397457582438,PRAD
Gene_144,0.2749131161022652,PRAD
Gene_145,0.2532477379964447,PRAD
Gene_146,-0.2325699567652418,PRAD
Gene_147,-0.3413048603398733,PRAD
Gene_148,0.0248054593262247,PRAD
Gene_149,0.0072659496878275,PRAD
Gene_150,-0.368046049348295,PRAD
Gene_151,-0.1647839629145321,PRAD
Gene_152,0.0114787264960246,PRAD
Gene_153,-0.1950874906671006,PRAD
Gene_154,-0.1527148585933205,PRAD
Gene_155,-0.3645909193594343,PRAD
Gene_156,0.0470171501484895,PRAD
Gene_157,-0.0736054207738458,PRAD
Gene_0,0.1224855795604092,LUSC
Gene_1,0.0927991129559289,LUSC
Gene_2,-0.0322297845157062,LUSC
Gene_3,-0.0266095072864113,LUSC
Gene_4,-0.438525122770794,LUSC
Gene_5,-0.1568556344299761,LUSC
Gene_6,-0.3344033668139305,LUSC
Gene_7,0.0785335076782669,LUSC
Gene_8,0.1670094438213893,LUSC
Gene_9,-0.1981302802215133,LUSC
Gene_10,0.2339849281009378,LUSC
Gene_11,0.2096436434360709,LUSC
Gene_12,0.1303626909663085,LUSC
Gene_13,-0.0290411416168347,LUSC
Gene_14,0.0269298982944716,LUSC
Gene_15,-0.2865709557257625,LUSC
Gene_16,-0.1481540791175296,LUSC
Gene_17,-0.3843092176850952,LUSC
Gene_18,0.0714086340618197,LUSC
Gene_19,-0.5322014491519342,LUSC
Gene_20,-0.1489320999175298,LUSC
Gene_21,-0.2184957499680733,LUSC
Gene_22,-0.4286211347396012,LUSC
Gene_23,0.1364496812356171,LUSC
Gene_24,0.2379685286396966,LUSC
Gene_25,-0.4936664381346896,LUSC
Gene_26,-0.2737664976621795,LUSC
Gene_27,-0.3289113035883014,LUSC
Gene_28,-0.5387524819522996,LUSC
Gene_29,-0.1068445388103236,LUSC
Gene_30,0.2577494891880697,LUSC
Gene_31,0.210218732456241,LUSC
Gene_32,-0.4138808936523447,LUSC
Gene_33,-0.1759522367564023,LUSC
Gene_34,0.0293997557777254,LUSC
Gene_35,0.0281426704598868,LUSC
Gene_36,0.2704181103467584,LUSC
Gene_37,-0.0151831799529658,LUSC
Gene_38,-0.1910601146630344,LUSC
Gene_39,0.1414295576578852,LUSC
Gene_40,0.134471573114859,LUSC
Gene_41,0.1354144174755107,LUSC
Gene_42,-0.5248054817772649,LUSC
Gene_43,-0.4589837250355061,LUSC
Gene_44,0.0660669450291487,LUSC
Gene_45,-0.1631353022604733,LUSC
Gene_46,0.3902847404756284,LUSC
Gene_47,0.0907881640315259,LUSC
Gene_48,0.0290462387482744,LUSC
Gene_49,-0.3797927056263113,LUSC
Gene_50,-0.021730831965812,LUSC
Gene_51,-0.0864141857499044,LUSC
Gene_52,0.162700991735696,LUSC
Gene_53,0.062137473466735,LUSC
Gene_54,-0.3524989958222095,LUSC
Gene_55,0.2307520375800197,LUSC
Gene_56,0.0315456933400285,LUSC
Gene_57,0.0501660672354266,LUSC
Gene_58,-0.0029559812220816,LUSC
Gene_59,-0.374370105895459,LUSC
Gene_60,-0.4251230011774264,LUSC
Gene_61,-0.5249621753437059,LUSC
Gene_62,0.4066947433047629,LUSC
Gene_63,-0.1771265753755437,LUSC
Gene_64,0.0964957088451296,LUSC
Gene_65,0.2958293866578505,LUSC
Gene_66,-0.3583078814254006,LUSC
Gene_67,0.2057576851195715,LUSC
Gene_68,0.3722188001244197,LUSC
Gene_69,-0.3892869105325516,LUSC
Gene_70,0.250892759299129,LUSC
Gene_71,0.1389148423131897,LUSC
Gene_72,0.2934898339062153,LUSC
Gene_73,-0.0584548905264686,LUSC
Gene_74,0.1457443707962358,LUSC
Gene_75,-0.5214867737601074,LUSC
Gene_76,0.0947032599383818,LUSC
Gene_77,-0.4131901810618517,LUSC
Gene_78,0.2799292286702752,LUSC
Gene_79,0.4458558434121003,LUSC
Gene_80,-0.1793622455642579,LUSC
Gene_81,-0.1155385104950444,LUSC
Gene_82,0.0768025128126223,LUSC
Gene_83,0.1166812521434871,LUSC
Gene_84,-0.0097299185579532,LUSC
Gene_85,-0.0057777206646906,LUSC
Gene_86,0.100867219886311,LUSC
Gene_87,-0.3372132715400338,LUSC
Gene_88,0.3368069168350354,LUSC
Gene_89,-0.1007013446198186,LUSC
Gene_90,-0.2130151034445453,LUSC
Gene_91,0.1389475165860682,LUSC
Gene_92,0.1366115008936214,LUSC
Gene_93,0.0284528781977033,LUSC
Gene_94,-0.042970675412827,LUSC
Gene_95,-0.0860732506543817,LUSC
Gene_96,0.122660670917161,LUSC
Gene_97,-0.0134889794179974,LUSC
Gene_98,-0.1770053051241649,LUSC
Gene_99,0.3821423938396298,LUSC
Gene_100,-0.1432125087929635,LUSC
Gene_101,-0.1880634585335613,LUSC
Gene_102,-0.1092384814063855,LUSC
Gene_103,0.2245974265005135,LUSC
Gene_104,-0.3585245463466381,LUSC
Gene_105,-0.233841457501003,LUSC
Gene_106,-0.1265245219193695,LUSC
Gene_107,-0.3983685784002778,LUSC
Gene_108,0.192414898365023,LUSC
Gene_109,-0.4122917658034661,LUSC
Gene_110,0.1466095072642103,LUSC
Gene_111,-0.0255735332632611,LUSC
Gene_112,-0.0092007792358327,LUSC
Gene_113,-0.0922983158769805,LUSC
Gene_114,-0.4003047318480783,LUSC
Gene_115,-0.1444296661453047,LUSC
Gene_116,-0.1355472748448691,LUSC
Gene_117,0.0141224844589347,LUSC
Gene_118,0.1243460753144859,LUSC
Gene_119,-0.1040603070657029,LUSC
Gene_120,0.2020834515992691,LUSC
Gene_121,0.0406545266845041,LUSC
Gene_122,0.2448248489315591,LUSC
Gene_123,0.2005688724460106,LUSC
Gene_124,-0.1201060193735553,LUSC
Gene_125,0.2540085163480541,LUSC
Gene_126,0.0880542480237351,LUSC
Gene_127,-0.1575492723891295,LUSC
Gene_128,-0.4656841500167173,LUSC
Gene_129,-0.0282305810403392,LUSC
Gene_130,-0.0627313184018603,LUSC
Gene_131,-0.3131221545538281,LUSC
Gene_132,0.162557972574131,LUSC
Gene_133,-0.3159483901819636,LUSC
Gene_134,-0.2161395985503027,LUSC
Gene_135,0.2939589809815377,LUSC
Gene_136,0.0392043831257747,LUSC
Gene_137,-0.1275344893932121,LUSC
Gene_138,0.1248608646290463,LUSC
Gene_139,0.1063089383940526,LUSC
Gene_140,0.3146941617552237,LUSC
Gene_141,0.0590738131821865,LUSC
Gene_142,-0.5305067241112176,LUSC
Gene_143,-0.2120163408247812,LUSC
Gene_144,0.1459103733505812,LUSC
Gene_145,0.2030249175909963,LUSC
Gene_146,-0.3099568883121724,LUSC
Gene_147,-0.1485608443537339,LUSC
Gene_148,0.1593566029606246,LUSC
Gene_149,0.2059892157208081,LUSC
Gene_150,-0.3404129379030435,LUSC
Gene_151,0.317660065979398,LUSC
Gene_152,0.1692916934058076,LUSC
Gene_153,-0.4062222947712448,LUSC
Gene_154,-0.0386899808233255,LUSC
Gene_155,0.0222398064180911,LUSC
Gene_156,0.1886823946521564,LUSC
Gene_157,0.0800451258862647,LUSC
Gene_0,0.0737317682058577,KIRP
Gene_1,0.3204414408233725,KIRP
Gene_2,0.0339431718619449,KIRP
Gene_3,0.0547404518325307,KIRP
Gene_4,-0.3448868610336353,KIRP
Gene_5,-0.5398459070076315,KIRP
Gene_6,-0.5237906428141227,KIRP
Gene_7,-0.1103669823232666,KIRP
Gene_8,0.3697514492028357,KIRP
Gene_9,-0.105379880454894,KIRP
Gene_10,-0.2083577731767397,KIRP
Gene_11,-0.0141994794481419,KIRP
Gene_12,0.1327018746870985,KIRP
Gene_13,0.0008277766139221,KIRP
Gene_14,0.0861129536172389,KIRP
Gene_15,-0.6121107462904017,KIRP
Gene_16,0.0556631204853604,KIRP
Gene_17,-0.2766087747787819,KIRP
Gene_18,0.2553382187944946,KIRP
Gene_19,-0.2366423736875339,KIRP
Gene_20,0.1809621597851893,KIRP
Gene_21,-0.1072636124546863,KIRP
Gene_22,-0.1264182923127325,KIRP
Gene_23,0.3218031591463713,KIRP
Gene_24,0.1013889318618487,KIRP
Gene_25,0.1352768951266916,KIRP
Gene_26,-0.210137850801031,KIRP
Gene_27,-0.2176186490255297,KIRP
Gene_28,-0.3725709938808522,KIRP
Gene_29,0.1184872434172143,KIRP
Gene_30,0.1268571680084804,KIRP
Gene_31,0.1875896570175062,KIRP
Gene_32,-0.034425821638733,KIRP
Gene_33,0.0058005982676376,KIRP
Gene_34,0.0691274824855484,KIRP
Gene_35,0.0249397471764688,KIRP
Gene_36,0.2674067358031005,KIRP
Gene_37,0.1327760489900267,KIRP
Gene_38,0.0290688308675329,KIRP
Gene_39,0.2707542225556681,KIRP
Gene_40,-0.2699193185377725,KIRP
Gene_41,0.1493570401571309,KIRP
Gene_42,-0.3935572579672193,KIRP
Gene_43,-0.0055129011270668,KIRP
Gene_44,0.077408596309315,KIRP
Gene_45,0.1151080657358711,KIRP
Gene_46,0.1596562595562266,KIRP
Gene_47,-0.2044363518729312,KIRP
Gene_48,0.1064185946600314,KIRP
Gene_49,-0.4600084799131603,KIRP
Gene_50,0.032773022464664,KIRP
Gene_51,0.2604142128399705,KIRP
Gene_52,-0.0550018266126726,KIRP
Gene_53,0.0467800812005722,KIRP
Gene_54,-0.4913645710614619,KIRP
Gene_55,0.2277697758868159,KIRP
Gene_56,0.3927581923632497,KIRP
Gene_57,0.0251499340805046,KIRP
Gene_58,0.3192230758466781,KIRP
Gene_59,-0.0232906771204443,KIRP
Gene_60,-0.2718477284877949,KIRP
Gene_61,-0.6344881257234226,KIRP
Gene_62,0.3084439916295136,KIRP
Gene_63,-0.1233914730124345,KIRP
Gene_64,0.2206855594799669,KIRP
Gene_65,0.2328583022828285,KIRP
Gene_66,-0.0556493456598531,KIRP
Gene_67,0.0376344212891383,KIRP
Gene_68,-0.0118391742496644,KIRP
Gene_69,-0.0163926210738947,KIRP
Gene_70,0.2301439144736888,KIRP
Gene_71,0.0072557065959722,KIRP
Gene_72,0.2581774902791838,KIRP
Gene_73,-0.0305251907043869,KIRP
Gene_74,-0.0131484082669925,KIRP
Gene_75,-0.4791324307057452,KIRP
Gene_76,-0.4092822556677817,KIRP
Gene_77,-0.604168490394002,KIRP
Gene_78,0.2117977711407292,KIRP
Gene_79,0.4678815751777221,KIRP
Gene_80,-0.0840860128164059,KIRP
Gene_81,0.1872901676249309,KIRP
Gene_82,0.2081331359019896,KIRP
Gene_83,0.1002302724163405,KIRP
Gene_84,-0.2281704881341092,KIRP
Gene_85,-0.0037731242129078,KIRP
Gene_86,0.204223180800589,KIRP
Gene_87,-0.0178118704451138,KIRP
Gene_88,0.0949903423779768,KIRP
Gene_89,0.0194549211509028,KIRP
Gene_90,-0.1503161451087273,KIRP
Gene_91,0.0152925693587798,KIRP
Gene_92,0.1619013142724577,KIRP
Gene_93,0.1872958583319271,KIRP
Gene_94,0.3505223054630687,KIRP
Gene_95,0.0896843265811666,KIRP
Gene_96,0.0909146013022508,KIRP
Gene_97,-0.0921876926231508,KIRP
Gene_98,0.0181649515466533,KIRP
Gene_99,-0.0004194473720863,KIRP
Gene_100,-0.0807041735634571,KIRP
Gene_101,0.0428143142386289,KIRP
Gene_102,0.0468906479915335,KIRP
Gene_103,-0.0902887804798882,KIRP
Gene_104,-0.2271795869420921,KIRP
Gene_105,-0.0830269327735716,KIRP
Gene_106,0.1982372695181536,KIRP
Gene_107,-0.5608703336471921,KIRP
Gene_108,0.1738922418411951,KIRP
Gene_109,-0.4952155588701806,KIRP
Gene_110,0.2790238577895196,KIRP
Gene_111,-0.2246907072237332,KIRP
Gene_112,-0.0209945023238813,KIRP
Gene_113,0.0515353846431121,KIRP
Gene_114,-0.6466697159035653,KIRP
Gene_115,0.0524071378924229,KIRP
Gene_116,-0.1718191404311208,KIRP
Gene_117,0.1979702964158891,KIRP
Gene_118,0.1884880933477687,KIRP
Gene_119,-0.0867844699145938,KIRP
Gene_120,0.0664695806684948,KIRP
Gene_121,0.1040105441270748,KIRP
Gene_122,0.2170364206242596,KIRP
Gene_123,-0.0820493085366014,KIRP
Gene_124,0.0871455918924388,KIRP
Gene_125,0.1624736818457743,KIRP
Gene_126,0.2723552161436239,KIRP
Gene_127,-0.2657138337009503,KIRP
Gene_128,-0.5514095268312023,KIRP
Gene_129,-0.030830967512415,KIRP
Gene_130,0.0676500170995602,KIRP
Gene_131,-0.344214365051554,KIRP
Gene_132,-0.178284487345087,KIRP
Gene_133,-0.0793882704535637,KIRP
Gene_134,-0.1457030186861942,KIRP
Gene_135,0.1362830135203301,KIRP
Gene_136,0.2068367916595463,KIRP
Gene_137,0.1834364776826872,KIRP
Gene_138,0.2212690593628607,KIRP
Gene_139,0.2132895544911495,KIRP
Gene_140,0.1556887306140534,KIRP
Gene_141,0.0661262597294435,KIRP
Gene_142,-0.5279233466059627,KIRP
Gene_143,-0.6038864092298429,KIRP
Gene_144,0.2473314479491219,KIRP
Gene_145,0.2070462066990681,KIRP
Gene_146,-0.4386669649055243,KIRP
Gene_147,-0.3094299250568155,KIRP
Gene_148,0.0796802456272963,KIRP
Gene_149,0.1758201429295868,KIRP
Gene_150,-0.0107537123762801,KIRP
Gene_151,0.2623183579111099,KIRP
Gene_152,-0.1628767678614127,KIRP
Gene_153,-0.0405671739694065,KIRP
Gene_154,0.0065589993014395,KIRP
Gene_155,0.1329852648908625,KIRP
Gene_156,-0.0331662988082541,KIRP
Gene_157,0.0530700790920567,KIRP
Gene_0,0.2309425289311117,PAAD
Gene_1,0.1025575577365126,PAAD
Gene_2,-0.1821861616187193,PAAD
Gene_3,-0.1066450346657803,PAAD
Gene_4,-0.1819879906140333,PAAD
Gene_5,-0.3658327336496069,PAAD
Gene_6,-0.3154536791738069,PAAD
Gene_7,-0.1559441581281225,PAAD
Gene_8,0.377481279961229,PAAD
Gene_9,0.032839764163962,PAAD
Gene_10,-0.0335915427606961,PAAD
Gene_11,-0.270801979186783,PAAD
Gene_12,-0.3037158205791165,PAAD
Gene_13,-0.1846306532489278,PAAD
Gene_14,-0.0401205970226114,PAAD
Gene_15,-0.0241888801310442,PAAD
Gene_16,0.0736170462720891,PAAD
Gene_17,-0.4091004495304434,PAAD
Gene_18,0.3127218315589631,PAAD
Gene_19,-0.3172723084493526,PAAD
Gene_20,-0.2780456993084926,PAAD
Gene_21,-0.0049808186681281,PAAD
Gene_22,-0.3385838441408031,PAAD
Gene_23,0.2598981952396108,PAAD
Gene_24,0.0400746696610536,PAAD
Gene_25,-0.3541630936988517,PAAD
Gene_26,-0.2813406039787318,PAAD
Gene_27,-0.4005561491130874,PAAD
Gene_28,-0.1059719396053978,PAAD
Gene_29,0.1690972488389901,PAAD
Gene_30,0.2519623812454796,PAAD
Gene_31,0.1623164586520465,PAAD
Gene_32,-0.2591991252509635,PAAD
Gene_33,-0.183378530466979,PAAD
Gene_34,-0.0343939031018138,PAAD
Gene_35,0.0920334396842055,PAAD
Gene_36,0.3414372241430263,PAAD
Gene_37,0.0039979208588273,PAAD
Gene_38,-0.2267336391528327,PAAD
Gene_39,0.0007415158247706,PAAD
Gene_40,-0.2725536855359809,PAAD
Gene_41,0.1917177666174209,PAAD
Gene_42,-0.2812063454583797,PAAD
Gene_43,-0.4282537694040425,PAAD
Gene_44,0.1247359240486242,PAAD
Gene_45,0.072540441168079,PAAD
Gene_46,0.0060325401687772,PAAD
Gene_47,-0.2893680527887738,PAAD
Gene_48,-0.219494103677624,PAAD
Gene_49,-0.3081336819203971,PAAD
Gene_50,0.3100633232283877,PAAD
Gene_51,0.0777994169610088,PAAD
Gene_52,0.0290618200190175,PAAD
Gene_53,0.2142117789372125,PAAD
Gene_54,-0.261969805411944,PAAD
Gene_55,0.0303585434557398,PAAD
Gene_56,0.3426464587570753,PAAD
Gene_57,0.2143653144568159,PAAD
Gene_58,0.2900165430020761,PAAD
Gene_59,0.075379569600767,PAAD
Gene_60,-0.2668711260047973,PAAD
Gene_61,-0.3594852310654312,PAAD
Gene_62,0.2111058003482883,PAAD
Gene_63,-0.3938590669488165,PAAD
Gene_64,0.0346916784473962,PAAD
Gene_65,0.4426223395440782,PAAD
Gene_66,-0.19344681620818,PAAD
Gene_67,-0.2557304827937765,PAAD
Gene_68,0.1673367756216938,PAAD
Gene_69,0.269225125126523,PAAD
Gene_70,0.2337334234780747,PAAD
Gene_71,-0.1909984608958021,PAAD
Gene_72,0.3167214221731773,PAAD
Gene_73,0.0348133660731151,PAAD
Gene_74,0.0576980112805789,PAAD
Gene_75,-0.2786390177290183,PAAD
Gene_76,-0.0099270866769277,PAAD
Gene_77,-0.2914444730713138,PAAD
Gene_78,0.3266617090576615,PAAD
Gene_79,0.3215042000277699,PAAD
Gene_80,-0.043433571672651,PAAD
Gene_81,-0.0768232504433125,PAAD
Gene_82,0.1433787811026947,PAAD
Gene_83,0.060551616147339,PAAD
Gene_84,0.1473335273064242,PAAD
Gene_85,-0.3209806383826727,PAAD
Gene_86,0.0934728103312004,PAAD
Gene_87,-0.3874436071803244,PAAD
Gene_88,-0.1175218562528579,PAAD
Gene_89,0.0199765547365756,PAAD
Gene_90,-0.1109861054930141,PAAD
Gene_91,0.0495283553903718,PAAD
Gene_92,-0.0044004233404232,PAAD
Gene_93,-0.1396206513775504,PAAD
Gene_94,0.3339886095879451,PAAD
Gene_95,-0.2211779966114928,PAAD
Gene_96,0.0320128639698023,PAAD
Gene_97,0.1564225909284389,PAAD
Gene_98,-0.0408783254658332,PAAD
Gene_99,0.040092288224107,PAAD
Gene_100,-0.1306923403925806,PAAD
Gene_101,-0.0140209370410978,PAAD
Gene_102,-0.3497943935966867,PAAD
Gene_103,0.1118007322537285,PAAD
Gene_104,-0.406537714759197,PAAD
Gene_105,-0.1762952358157675,PAAD
